rfq_id,target_package,record_type,evidence_level,ground_truth_configuration_id,source_canonical_configuration_id,mandatory_requirement_count,preferred_requirement_count,package_configuration_rows,package_unique_configuration_ids,mandatory_valid_configuration_count,mandatory_preferred_valid_configuration_count,alternative_count_bucket,ground_truth_mandatory_valid,ground_truth_mandatory_preferred_valid,top1_configuration_id,top1_rank,exact_ground_truth_rank,top1_exact_match,top1_mandatory_valid,top1_mandatory_preferred_valid,first_mandatory_equivalent_rank,first_mandatory_preferred_equivalent_rank,top1_difference_count,top1_differing_characteristics,failure_category
RFQ731-000093,x731,DERIVED,MODERATE,CFG731_7f6c0412b6d497fb,CFG731_b74fb5418dad3b38,10,5,2913,1549,14,3,11-50,True,True,CFG731_8f470181ad32eeae,1,3.0,False,True,True,1,1,2.0,stromEingaenge|customUserFluid,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000094,G731CA,OBSERVED,OBSERVED,CFG731_0738cd529389f266,CFG731_0738cd529389f266,10,4,291,48,3,1,2-5,True,True,CFG731_0738cd529389f266,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000095,x731,DERIVED,LOW,CFG731_235ee3a364b5b6ec,CFG731_2a8793475d827bb6,10,3,2913,1549,16,7,11-50,True,True,CFG731_2a8793475d827bb6,1,7.0,False,True,True,1,1,2.0,stromSchaltbar|binaerDigitalOpenColl_MN,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000096,G731ST-LT,OBSERVED,OBSERVED,CFG731_1d89d7fdc7355744,CFG731_1d89d7fdc7355744,9,6,595,153,42,2,11-50,True,True,CFG731_1d89d7fdc7355744,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000097,x731,DERIVED,LOW,CFG731_78ea99817ca8be6a,CFG731_f1614000023c2800,7,6,2913,1549,32,12,11-50,True,True,CFG731_12089d5d54f581ac,1,10.0,False,True,True,1,1,1.0,binaerDigitalOpenColl_MN,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000098,G731ST-HT,OBSERVED,OBSERVED,CFG731_dde2f7fe043f7ade,CFG731_dde2f7fe043f7ade,10,5,595,151,11,2,11-50,True,True,CFG731_a3b03637ed22317c,1,2.0,False,True,True,1,1,1.0,stromEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000099,x731,DERIVED,VERY_STRONG,CFG731_917fc613cc9bf56a,CFG731_b5f8987a85e1ce9a,8,6,2913,1549,61,7,51-100,True,True,CFG731_7ffc09802c7b60bf,1,2.0,False,True,True,1,1,2.0,temperaturEingaenge|dev_advMeterVerification,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000100,F731WD_DualChannel,OBSERVED,OBSERVED,CFG731_35ed22cad11f9a11,CFG731_35ed22cad11f9a11,11,2,121,19,1,1,1,True,True,CFG731_35ed22cad11f9a11,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000101,F731WD_DualChannel,OBSERVED,OBSERVED,CFG731_a4610f5f38e7d946,CFG731_a4610f5f38e7d946,10,3,121,19,2,1,2-5,True,True,CFG731_a4610f5f38e7d946,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000102,x731,OBSERVED,OBSERVED,CFG731_7afa5501026394f9,CFG731_7afa5501026394f9,8,5,2913,1549,4,2,2-5,True,True,CFG731_7afa5501026394f9,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000103,x731,DERIVED,MODERATE,CFG731_6942facbe6ebb88b,CFG731_91a62b1e0bf4bbce,8,5,2913,1549,24,7,11-50,True,True,CFG731_7521d5a6673c8628,1,7.0,False,True,True,1,1,2.0,dynamicGasMaster|customUserFluid,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000104,G731CA,OBSERVED,OBSERVED,CFG731_d3d0547b464f691d,CFG731_d3d0547b464f691d,7,5,291,48,5,2,2-5,True,True,CFG731_d3d0547b464f691d,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000105,G731ST-LT,OBSERVED,OBSERVED,CFG731_098817d766a37bc2,CFG731_098817d766a37bc2,9,6,595,153,23,2,11-50,True,True,CFG731_a40ab19ad6671fbe,1,2.0,False,True,True,1,1,1.0,stromEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000106,F731WD_SingleChannel,OBSERVED,OBSERVED,CFG731_70b6eaf9262ca4d0,CFG731_70b6eaf9262ca4d0,10,3,97,10,3,1,2-5,True,True,CFG731_70b6eaf9262ca4d0,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000107,x731,DERIVED,VERY_STRONG,CFG731_b3506a753aafcfa3,CFG731_fc0b29ae617f0a6b,8,5,2913,1549,46,6,11-50,True,True,CFG731_b3506a753aafcfa3,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000108,x731,OBSERVED,OBSERVED,CFG731_cf4bb519cec0df2f,CFG731_cf4bb519cec0df2f,11,5,2913,1549,15,2,11-50,True,True,CFG731_cf4bb519cec0df2f,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000109,x731,OBSERVED,OBSERVED,CFG731_8d78781f8753b72a,CFG731_8d78781f8753b72a,10,4,2913,1549,3,1,2-5,True,True,CFG731_8d78781f8753b72a,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000110,x731,DERIVED,MODERATE,CFG731_187ec74b5c4854aa,CFG731_e80085d86d0bbfa9,9,6,2913,1549,44,3,11-50,True,True,CFG731_c3481d11b658e1e9,1,3.0,False,True,True,1,1,1.0,dev_advMeterVerification,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000111,x731,DERIVED,MODERATE,CFG731_2e5bd0d53757f625,CFG731_b54844b4c5cc208b,13,1,2913,1549,4,4,2-5,True,True,CFG731_2e5bd0d53757f625,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000112,x731,DERIVED,LOW,CFG731_6084e24782dc3f55,CFG731_9d1ffcce07240574,7,6,2913,1549,23,6,11-50,True,True,CFG731_cd4f211fbf872f2e,1,6.0,False,True,True,1,1,2.0,stromSchaltbar|customUserFluid,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000113,F731WD_SingleChannel,OBSERVED,OBSERVED,CFG731_4ca309199387f8d5,CFG731_4ca309199387f8d5,9,4,97,10,1,1,1,True,True,CFG731_4ca309199387f8d5,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000114,x731,DERIVED,STRONG,CFG731_7bb5689e4b06bfe5,CFG731_6f8c15548921e4c2,12,2,2913,1549,2,1,2-5,True,True,CFG731_7bb5689e4b06bfe5,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000115,x731,DERIVED,MODERATE,CFG731_6920f76e20b3b3ac,CFG731_011ca4ba794bd4d6,10,4,2913,1549,2,1,2-5,True,True,CFG731_6920f76e20b3b3ac,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000116,x731,OBSERVED,OBSERVED,CFG731_abcee67081353f16,CFG731_abcee67081353f16,11,5,2913,1549,4,1,2-5,True,True,CFG731_abcee67081353f16,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000117,G731ST-HT,DERIVED,MODERATE,CFG731_5882bd12beb09203,CFG731_9f9bc93c4b0253cf,11,3,595,151,7,4,6-10,True,True,CFG731_4de012f7232f644d,1,4.0,False,True,True,1,1,1.0,stromEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000118,G731ST-LT,DERIVED,VERY_STRONG,CFG731_bc9146cb8459e9c2,CFG731_098817d766a37bc2,11,4,595,153,4,2,2-5,True,True,CFG731_a40ab19ad6671fbe,1,2.0,False,True,True,1,1,1.0,temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000119,G731ST-HT,OBSERVED,OBSERVED,CFG731_bbffb73f3dff6787,CFG731_bbffb73f3dff6787,12,4,595,151,8,1,6-10,True,True,CFG731_bbffb73f3dff6787,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000120,G731ST-HT,DERIVED,VERY_STRONG,CFG731_b5710e5f11e2cbc2,CFG731_288e4c99b4e02895,12,2,595,151,11,4,11-50,True,True,CFG731_3f42c988dc83cb23,1,4.0,False,True,True,1,1,1.0,stromEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000121,x731,DERIVED,MODERATE,CFG731_a89154111c50850c,CFG731_2712ee2024ca9ca7,11,3,2913,1549,14,6,11-50,True,True,CFG731_cb9d6c11077bd307,1,4.0,False,True,True,1,1,2.0,stromSchaltbar|binaerDigitalOpenColl_MN,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000122,F731WD_SingleChannel,OBSERVED,OBSERVED,CFG731_0be7d6198235486b,CFG731_0be7d6198235486b,10,1,97,10,2,2,2-5,True,True,CFG731_11c93eca01984a14,1,2.0,False,True,True,1,1,2.0,stromSchaltbar|binaerOpenColl_MP,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000123,x731,DERIVED,MODERATE,CFG731_56310c55a01272a3,CFG731_6f8c15548921e4c2,11,2,2913,1549,2,2,2-5,True,True,CFG731_a41a2d2cef1a675f,1,2.0,False,True,True,1,1,1.0,stromSchaltbar,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000124,G731CA,OBSERVED,OBSERVED,CFG731_acbf4c45af55caad,CFG731_acbf4c45af55caad,12,2,291,48,1,1,1,True,True,CFG731_acbf4c45af55caad,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000125,x731,DERIVED,VERY_STRONG,CFG731_6b5f6983490bc595,CFG731_6e791fbe7ba5db5e,11,3,2913,1549,17,6,11-50,True,True,CFG731_6b5f6983490bc595,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000126,F731PW,OBSERVED,OBSERVED,CFG731_92efd7a3c43da152,CFG731_92efd7a3c43da152,9,3,121,15,1,1,1,True,True,CFG731_92efd7a3c43da152,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000127,x731,DERIVED,VERY_STRONG,CFG731_9ccdadb28a07accd,CFG731_14299a2a74e42d7f,9,5,2913,1549,35,6,11-50,True,True,CFG731_5ea309f998205da7,1,6.0,False,True,True,1,1,2.0,dev_advMeterVerification|customUserFluid,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000128,x731,DERIVED,MODERATE,CFG731_b2ad61cdb45a54fb,CFG731_70aa5a64b0803277,10,4,2913,1549,8,4,6-10,True,True,CFG731_f97e51d1da57d99f,1,2.0,False,True,True,1,1,2.0,stromSchaltbar|stromEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000129,F731TE,OBSERVED,OBSERVED,CFG731_07fb816f7dc25bc8,CFG731_07fb816f7dc25bc8,8,5,218,30,1,1,1,True,True,CFG731_07fb816f7dc25bc8,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000130,G731ST-LT,OBSERVED,OBSERVED,CFG731_32b4b1ec4513af66,CFG731_32b4b1ec4513af66,12,4,595,153,4,1,2-5,True,True,CFG731_32b4b1ec4513af66,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000131,G731ST-HT,DERIVED,VERY_STRONG,CFG731_403f51b2e914043b,CFG731_68193b179adae994,9,4,595,151,40,8,11-50,True,True,CFG731_bbffb73f3dff6787,1,4.0,False,True,True,1,1,3.0,stromSchaltbar|stromEingaenge|temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000132,x731,DERIVED,LOW,CFG731_87ce9768865f4127,CFG731_70b38ab75d3ca724,11,3,2913,1549,29,6,11-50,True,True,CFG731_e116a79dd463fd7e,1,4.0,False,True,True,1,1,2.0,stromEingaenge|dynamicGasMaster,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000133,G731ST-LT,DERIVED,VERY_STRONG,CFG731_fa6ab94f1cf566b3,CFG731_175641fe8d1c7f37,11,3,595,153,12,6,11-50,True,True,CFG731_a57ffd88d58eb498,1,3.0,False,True,True,1,1,1.0,binaerDigitalOpenColl_MN,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000134,x731,DERIVED,LOW,CFG731_5de6ca53a86b09c9,CFG731_608c0251ef380592,10,4,2913,1549,17,5,11-50,True,True,CFG731_6b809c836e3ca8a1,1,2.0,False,True,True,1,1,1.0,binaerOpenColl_MP,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000135,x731,DERIVED,MODERATE,CFG731_ede0b25f5f83644d,CFG731_fc0b29ae617f0a6b,8,5,2913,1549,17,6,11-50,True,True,CFG731_cf543b1c3927ab71,1,2.0,False,True,True,1,1,3.0,stromSchaltbar|temperaturEingaenge|dev_advMeterVerification,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000136,x731,DERIVED,VERY_STRONG,CFG731_9ccdadb28a07accd,CFG731_14299a2a74e42d7f,10,4,2913,1549,22,6,11-50,True,True,CFG731_5ea309f998205da7,1,6.0,False,True,True,1,1,2.0,dev_advMeterVerification|customUserFluid,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000137,x731,OBSERVED,OBSERVED,CFG731_efc9d6b915117e15,CFG731_efc9d6b915117e15,10,5,2913,1549,14,2,11-50,True,True,CFG731_efc9d6b915117e15,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000138,F731WD_SingleChannel,OBSERVED,OBSERVED,CFG731_ee8e327bbb737abf,CFG731_ee8e327bbb737abf,10,1,97,10,4,2,2-5,True,True,CFG731_a7d2a5a9ae465701,1,2.0,False,True,True,1,1,2.0,stromSchaltbar|binaerOpenColl_MP,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000139,x731,DERIVED,LOW,CFG731_72fe206df86509f8,CFG731_93048b37febc2c6d,11,3,2913,1549,15,8,11-50,True,True,CFG731_5aad423ad5989441,1,8.0,False,True,True,1,1,1.0,stromEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000140,G731ST-LT,OBSERVED,OBSERVED,CFG731_175641fe8d1c7f37,CFG731_175641fe8d1c7f37,8,7,595,153,4,2,2-5,True,True,CFG731_175641fe8d1c7f37,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000141,G731ST-HT,DERIVED,VERY_STRONG,CFG731_b7a7770d19b6f648,CFG731_7c5284fb5f15d1d6,13,1,595,151,7,4,6-10,True,True,CFG731_2a989bd6dba74d9f,1,4.0,False,True,True,1,1,2.0,stromSchaltbar|temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000142,x731,DERIVED,MODERATE,CFG731_e3b7a52ea0694eb1,CFG731_5bb390da70b6fee3,9,5,2913,1549,29,4,11-50,True,True,CFG731_e3b7a52ea0694eb1,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000143,x731,DERIVED,VERY_STRONG,CFG731_8e5ce09a779d2284,CFG731_9d03b3ff10a7b30e,13,1,2913,1549,11,6,11-50,True,True,CFG731_91e51485b56960b2,1,2.0,False,True,True,1,1,3.0,stromSchaltbar|stromEingaenge|temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000144,x731,OBSERVED,OBSERVED,CFG731_2683cf7e09782f5e,CFG731_2683cf7e09782f5e,10,6,2913,1549,34,2,11-50,True,True,CFG731_2683cf7e09782f5e,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000145,x731,DERIVED,VERY_STRONG,CFG731_1d294b2de760852b,CFG731_75466cb810218a66,8,6,2913,1549,83,4,51-100,True,True,CFG731_fa2849b259355775,1,3.0,False,True,True,1,1,1.0,temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000146,x731,DERIVED,MODERATE,CFG731_fd10dd35c97df399,CFG731_ddfa4ab00c1bcdd0,10,4,2913,1549,13,4,11-50,True,True,CFG731_ebb861c404a79d91,1,3.0,False,True,True,1,1,1.0,stromEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000147,x731,OBSERVED,OBSERVED,CFG731_b83ac25dbd4e47ee,CFG731_b83ac25dbd4e47ee,11,4,2913,1549,33,4,11-50,True,True,CFG731_91e51485b56960b2,1,3.0,False,True,True,1,1,2.0,stromSchaltbar|temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000148,x731,DERIVED,LOW,CFG731_1b8054cb5a92e4fa,CFG731_296392aa95929245,9,3,2913,1549,43,11,11-50,True,True,CFG731_296392aa95929245,1,7.0,False,True,True,1,1,2.0,stromEingaenge|dev_advMeterVerification,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000149,x731,OBSERVED,OBSERVED,CFG731_88a813121973f952,CFG731_88a813121973f952,12,4,2913,1549,8,2,6-10,True,True,CFG731_8f470181ad32eeae,1,2.0,False,True,True,1,1,1.0,stromSchaltbar,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000150,x731,DERIVED,VERY_STRONG,CFG731_ef02695e374fc418,CFG731_afd2371086bf1e03,12,2,2913,1549,7,5,6-10,True,True,CFG731_c39096767a7ae083,1,2.0,False,True,True,1,1,3.0,stromSchaltbar|temperaturEingaenge|dev_advMeterVerification,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000151,F731WD_DualChannel,OBSERVED,OBSERVED,CFG731_819cb4e76943eca6,CFG731_819cb4e76943eca6,10,3,121,19,2,1,2-5,True,True,CFG731_819cb4e76943eca6,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000152,x731,DERIVED,LOW,CFG731_bd51fba2aacb1a3c,CFG731_353333bad447dbef,6,7,2913,1549,83,11,51-100,True,True,CFG731_353333bad447dbef,1,2.0,False,True,True,1,1,2.0,stromSchaltbar|binaerOpenColl_MP,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000153,x731,OBSERVED,OBSERVED,CFG731_0fbee36816b7af98,CFG731_0fbee36816b7af98,13,4,2913,1549,9,1,6-10,True,True,CFG731_0fbee36816b7af98,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000154,G731CA,DERIVED,VERY_STRONG,CFG731_24b3128196e55c23,CFG731_691a8f2ff165671d,9,3,291,48,7,2,6-10,True,True,CFG731_d2a75fda6f761c1b,1,2.0,False,True,True,1,1,2.0,stromSchaltbar|binaerOpenColl_MP,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000155,G731ST-LT,DERIVED,VERY_STRONG,CFG731_00533f723f7496de,CFG731_a2a709ad804cc5a2,10,4,595,153,4,4,2-5,True,True,CFG731_3c070a82e4102784,1,4.0,False,True,True,1,1,1.0,temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000156,x731,OBSERVED,OBSERVED,CFG731_91e51485b56960b2,CFG731_91e51485b56960b2,10,7,2913,1549,24,1,11-50,True,True,CFG731_91e51485b56960b2,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000157,x731,DERIVED,LOW,CFG731_97c654bf006e698e,CFG731_04a704e692f8fd05,7,7,2913,1549,63,5,51-100,True,True,CFG731_97c654bf006e698e,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000158,x731,DERIVED,MODERATE,CFG731_695e540255cc94da,CFG731_ae226e31119be9bd,10,3,2913,1549,6,3,6-10,True,True,CFG731_a70e307c2ffca857,1,3.0,False,True,True,1,1,1.0,binaerOpenColl_MP,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000159,x731,DERIVED,VERY_STRONG,CFG731_fa6b5a7df55858c0,CFG731_28ac43a93658ad6b,11,5,2913,1549,12,2,11-50,True,True,CFG731_0db950a4979d2c52,1,2.0,False,True,True,1,1,1.0,stromSchaltbar,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000160,x731,DERIVED,MODERATE,CFG731_5331dc313830f4cb,CFG731_24a2c6ef94654845,9,5,2913,1549,12,3,11-50,True,True,CFG731_5331dc313830f4cb,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000161,x731,DERIVED,MODERATE,CFG731_e201a8a6e4588b00,CFG731_337790e6bbcf15f4,10,4,2913,1549,34,4,11-50,True,True,CFG731_e201a8a6e4588b00,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000162,x731,DERIVED,VERY_STRONG,CFG731_65da22cd215fbcf6,CFG731_775c3458f44938c0,10,6,2913,1549,111,2,101-500,True,True,CFG731_5dd42015f6f61801,1,2.0,False,True,True,1,1,1.0,temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000163,G731ST-LT,DERIVED,VERY_STRONG,CFG731_49cd4cbef1081333,CFG731_0e146b48e4ed8b98,13,2,595,153,2,2,2-5,True,True,CFG731_49cd4cbef1081333,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000164,x731,DERIVED,MODERATE,CFG731_9c182e1af1606c9d,CFG731_f7f0034a8b15f329,9,5,2913,1549,10,1,6-10,True,True,CFG731_9c182e1af1606c9d,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000165,G731ST-HT,DERIVED,MODERATE,CFG731_00e033bb831be6d5,CFG731_dde2f7fe043f7ade,4,10,595,151,61,4,51-100,True,True,CFG731_646d8903da63e1f0,1,3.0,False,True,True,1,1,1.0,temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000166,x731,DERIVED,LOW,CFG731_d0bd848c8f934b33,CFG731_ef4cf0e053e2d332,11,2,2913,1549,39,11,11-50,True,True,CFG731_a2313bdd95c38f2d,1,,False,True,True,1,1,2.0,stromEingaenge|temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000167,x731,DERIVED,VERY_STRONG,CFG731_c41fd04f9eea78e7,CFG731_011ca4ba794bd4d6,7,7,2913,1549,10,1,6-10,True,True,CFG731_c41fd04f9eea78e7,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000168,x731,OBSERVED,OBSERVED,CFG731_6b36d25fda044bf5,CFG731_6b36d25fda044bf5,12,4,2913,1549,31,2,11-50,True,True,CFG731_6b36d25fda044bf5,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000169,G731ST-HT,DERIVED,VERY_STRONG,CFG731_b3ed2928d6d65710,CFG731_cd71ec2726e971ef,12,2,595,151,4,4,2-5,True,True,CFG731_b3ed2928d6d65710,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000170,F731WD_SingleChannel,OBSERVED,OBSERVED,CFG731_e98d2be876599c40,CFG731_e98d2be876599c40,10,3,97,10,1,1,1,True,True,CFG731_e98d2be876599c40,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000171,F731PW,OBSERVED,OBSERVED,CFG731_956456fc074ebc5a,CFG731_956456fc074ebc5a,10,2,121,15,2,1,2-5,True,True,CFG731_956456fc074ebc5a,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000172,x731,OBSERVED,OBSERVED,CFG731_9d1ffcce07240574,CFG731_9d1ffcce07240574,10,4,2913,1549,12,4,11-50,True,True,CFG731_219ac3d01befd6d1,1,4.0,False,True,True,1,1,2.0,stromSchaltbar|temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000173,G731ST-HT,DERIVED,LOW,CFG731_1b33a9ed446bc0fd,CFG731_cd71ec2726e971ef,11,1,595,151,23,23,11-50,True,True,CFG731_288e4c99b4e02895,1,6.0,False,True,True,1,1,2.0,stromSchaltbar|binaerDigitalOpenColl_MN,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000174,x731,DERIVED,LOW,CFG731_d05c8278d6301e9d,CFG731_784eb334d1d77ae7,9,5,2913,1549,18,7,11-50,True,True,CFG731_e049618b920d59b6,1,5.0,False,True,True,1,1,2.0,stromEingaenge|binaerDigitalOpenColl_MN,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000175,G731ST-LT,OBSERVED,OBSERVED,CFG731_0fdf5c36c9c41e69,CFG731_0fdf5c36c9c41e69,14,2,595,153,4,1,2-5,True,True,CFG731_0fdf5c36c9c41e69,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000176,G731ST-HT,OBSERVED,OBSERVED,CFG731_84b16be5aab3bf9b,CFG731_84b16be5aab3bf9b,12,3,595,151,4,2,2-5,True,True,CFG731_2a989bd6dba74d9f,1,2.0,False,True,True,1,1,1.0,stromEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000177,x731,DERIVED,LOW,CFG731_4e6e53642a913f1a,CFG731_8c8856d21252930e,6,6,2913,1549,17,6,11-50,True,True,CFG731_8c8856d21252930e,1,6.0,False,True,True,1,1,2.0,stromSchaltbar|binaerOpenColl_MP,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000178,x731,DERIVED,MODERATE,CFG731_cccd499c66b31e99,CFG731_de6efef3a5b620bb,13,3,2913,1549,14,2,11-50,True,True,CFG731_5e61ce3b60d15e11,1,2.0,False,True,True,1,1,1.0,dev_advMeterVerification,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000179,x731,OBSERVED,OBSERVED,CFG731_fd7b09f495a568bc,CFG731_fd7b09f495a568bc,8,5,2913,1549,16,2,11-50,True,True,CFG731_fd7b09f495a568bc,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000180,G731ST-LT,DERIVED,VERY_STRONG,CFG731_75db38d1df65a8f3,CFG731_d432b6fd40e9e78c,9,4,595,153,22,11,11-50,True,True,CFG731_ae2e4cfccaff4f50,1,8.0,False,True,True,1,1,2.0,temperaturEingaenge|binaerDigitalOpenColl_MN,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000181,x731,DERIVED,MODERATE,CFG731_5be5a82ac0b29989,CFG731_f3fed379f1eb01f9,11,2,2913,1549,4,2,2-5,True,True,CFG731_5be5a82ac0b29989,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000182,x731,DERIVED,LOW,CFG731_7c35d25e0c12df82,CFG731_219ac3d01befd6d1,10,5,2913,1549,36,4,11-50,True,True,CFG731_3b2a32abbf148ca1,1,3.0,False,True,True,1,1,2.0,dynamicGasMaster|customUserFluid,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000183,x731,OBSERVED,OBSERVED,CFG731_db395082b1a3b8ac,CFG731_db395082b1a3b8ac,9,5,2913,1549,6,1,6-10,True,True,CFG731_db395082b1a3b8ac,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000184,x731,DERIVED,VERY_STRONG,CFG731_9cedc4ecc45a4b46,CFG731_1c5301147dd0cfb1,12,3,2913,1549,25,3,11-50,True,True,CFG731_e08dfad4737be3d9,1,2.0,False,True,True,1,1,2.0,stromEingaenge|dev_advMeterVerification,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
