characteristic,characteristic_phrase,confidence,internal_value,rfq_id,sentence_index,source_sentence,v4_decision,v4_threshold,v5_source,value_phrase
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-000404,7,The proposed solution must provide installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-003393,7,The proposed solution must provide installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-001553,8,The proposed solution must provide installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-003394,7,We require installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-001560,7,The application requires installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-003557,7,"Where available, we would like installation in a protected hazardous area.",ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-000146,8,The equipment is required to support installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-001289,9,The equipment is required to support installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-003391,7,The equipment is required to support installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-000267,7,The equipment is required to support installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-000268,8,We require installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-001290,8,The application requires installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-004489,7,The application requires installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-004177,9,The proposed solution must provide installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-004348,9,We require installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-003840,8,We require installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-001287,7,The proposed solution must provide installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-004488,8,The equipment is required to support installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-000144,8,The application requires installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-003936,7,We require installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-003173,8,The application requires installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-001562,8,The proposed solution must provide installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-003560,7,Please consider installation in a protected hazardous area as a preferred option.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-003385,8,The equipment is required to support installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-003387,7,The equipment is required to support installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-001009,7,The application requires installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-003177,7,"Where available, we would like installation in a protected hazardous area.",ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-000771,9,The application requires installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-000773,7,The proposed solution must provide installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-003184,8,The proposed solution must provide installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-004484,7,We require installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-001273,7,The proposed solution must provide installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-003182,8,The proposed solution must provide installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-004175,9,The application requires installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-000131,8,The proposed solution must provide installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-004483,7,We require installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-000392,7,The application requires installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-003846,8,The application requires installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-002942,8,The proposed solution must provide installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-001589,9,Please consider installation in a protected hazardous area as a preferred option.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-001591,7,The equipment is required to support installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
protectionArea,installation in a protected hazardous area,3.566666666666668,2,RFQ731-002939,7,The proposed solution must provide installation in a protected hazardous area.,ACCEPT,1.3,V4_DECISION_LAYER,installation in a protected hazardous area
