rfq_id,error_type,characteristic,predicted_value,actual_value,evidence_text,confidence
RFQ731-000032,WRONG_VALUE,dataInterface,AS,NN,the application requires the standard certification package. please consider the standard communication interface as a preferred option. we would prefer switchable current-output functionality. the equipmen,0.99
RFQ731-000032,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-000032,FALSE_NEGATIVE,explosionApproval,NOVALUE,K,,0.0
RFQ731-000032,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-000032,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000032,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-000032,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-000033,WRONG_VALUE,characteristic,TE,CA,. we would prefer a dedicated current-input channel. the equipment is required to support temperature measurement capability. the application requires the required binaeropencoll_mp configuration. the cu,0.96
RFQ731-000033,FALSE_NEGATIVE,explosionApproval,NOVALUE,A,,0.0
RFQ731-000033,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-000033,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000033,FALSE_NEGATIVE,dataInterface,NOVALUE,PA,,0.0
RFQ731-000033,FALSE_NEGATIVE,stromSchaltbar,NOVALUE,CS2,,0.0
RFQ731-000033,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-000033,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP4,,0.0
RFQ731-000033,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-000034,WRONG_VALUE,characteristic,TE,CA,s. the equipment is required to support a dedicated current-input channel. we require one temperature measurement input. the proposed solution must provide advanced meter verification. please include pri,0.96
RFQ731-000034,FALSE_NEGATIVE,housing,NOVALUE,ST,,0.0
RFQ731-000034,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-000034,FALSE_NEGATIVE,explosionApproval,NOVALUE,F,,0.0
RFQ731-000034,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-000034,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000034,FALSE_NEGATIVE,dataInterface,NOVALUE,PA,,0.0
RFQ731-000034,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-000035,WRONG_VALUE,characteristic,VG,ST,"vailable, we would like a dedicated current-input channel. please consider advanced meter verification as a preferred option. the application requires custom fluid configuration. we require th",0.9
RFQ731-000035,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-000035,FALSE_NEGATIVE,explosionApproval,NOVALUE,K,,0.0
RFQ731-000035,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-000035,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000035,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-000035,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-000035,FALSE_NEGATIVE,steamApplication,NOVALUE,N,,0.0
RFQ731-000036,WRONG_VALUE,characteristic,TE,ST,prefer switchable current-output functionality. the equipment is required to support one temperature measurement input. we would prefer enhanced measurement capability for demanding applications. please,0.96
RFQ731-000036,FALSE_NEGATIVE,housing,NOVALUE,ST,,0.0
RFQ731-000036,FALSE_NEGATIVE,numberOfChannels,NOVALUE,2,,0.0
RFQ731-000036,FALSE_NEGATIVE,explosionApproval,NOVALUE,N,,0.0
RFQ731-000036,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-000036,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000036,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-000036,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-000036,FALSE_NEGATIVE,steamApplication,NOVALUE,H,,0.0
RFQ731-000037,WRONG_VALUE,characteristic,TE,GP,able current-output functionality. we require one current input. the application requires temperature measurement capability. the equipment is required to support digital signal input capability. we requ,0.96
RFQ731-000037,FALSE_POSITIVE,binaerOpenColl_MP,MP1,NOVALUE,ication requires temperature measurement capability. the equipment is required to support digital signal input capability. we require enhanced measurement capability for demanding applications. please include pr,0.8
RFQ731-000037,FALSE_NEGATIVE,devCategory,NOVALUE,H,,0.0
RFQ731-000037,FALSE_NEGATIVE,explosionApproval,NOVALUE,A,,0.0
RFQ731-000037,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-000037,FALSE_NEGATIVE,certification,NOVALUE,MN,,0.0
RFQ731-000037,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-000037,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-000037,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-000038,WRONG_VALUE,characteristic,TE,GP,"d communication capability. we require a switchable current-output capability. we require temperature measurement capability. the application requires a digital open-collector input. if possible, please",0.96
RFQ731-000038,FALSE_NEGATIVE,explosionApproval,NOVALUE,A,,0.0
RFQ731-000038,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-000038,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000038,FALSE_NEGATIVE,dataInterface,NOVALUE,HS,,0.0
RFQ731-000038,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-000038,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-000038,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-000039,WRONG_VALUE,characteristic,VG,WD,"is required to support the required binaeropencoll_mp configuration. we require advanced verification functionality. please include pricing, expected delivery lead time, validity of the quota",0.9
RFQ731-000039,WRONG_VALUE,stromSchaltbar,CS1,CS2,"on. we require standard communication capability. if possible, please provide an enhanced switchable current-output capability. the proposed solution must provide a dedicated current-input channel. the equ",0.9
RFQ731-000039,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-000039,FALSE_NEGATIVE,numberOfChannels,NOVALUE,2,,0.0
RFQ731-000039,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-000039,FALSE_NEGATIVE,certification,NOVALUE,CN,,0.0
RFQ731-000039,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-000039,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP4,,0.0
RFQ731-000039,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-000040,WRONG_VALUE,characteristic,TE,GP,utput capability as a preferred option. we require one current input. please consider one temperature measurement input as a preferred option. the proposed solution must provide an additional digital sig,0.96
RFQ731-000040,FALSE_NEGATIVE,devCategory,NOVALUE,H,,0.0
RFQ731-000040,FALSE_NEGATIVE,housing,NOVALUE,ST,,0.0
RFQ731-000040,FALSE_NEGATIVE,explosionApproval,NOVALUE,K,,0.0
RFQ731-000040,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-000040,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000040,FALSE_NEGATIVE,dataInterface,NOVALUE,HS,,0.0
RFQ731-000040,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-000040,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP1,,0.0
RFQ731-000040,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-000041,WRONG_VALUE,characteristic,TE,ST,ability. the proposed solution must provide a dedicated current-input channel. we require temperature measurement capability. the proposed solution must provide enhanced measurement capability for demand,0.96
RFQ731-000041,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-000041,FALSE_NEGATIVE,numberOfChannels,NOVALUE,2,,0.0
RFQ731-000041,FALSE_NEGATIVE,explosionApproval,NOVALUE,K,,0.0
RFQ731-000041,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-000041,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000041,FALSE_NEGATIVE,dataInterface,NOVALUE,HS,,0.0
RFQ731-000041,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-000041,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-000041,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-000041,FALSE_NEGATIVE,steamApplication,NOVALUE,H,,0.0
RFQ731-000042,WRONG_VALUE,characteristic,TE,GP,capability. we would prefer digital signal input capability. we would prefer advanced low-temperature measurement capability. the equipment is required to support advanced verification functionality. the,0.96
RFQ731-000042,FALSE_POSITIVE,temperaturEingaenge,TT1,NOVALUE,capability. we would prefer digital signal input capability. we would prefer advanced low-temperature measurement capability. the equipment is required to support advanced verification functionality. the applicatio,0.98
RFQ731-000042,FALSE_POSITIVE,binaerOpenColl_MP,MP1,NOVALUE,ication documentation. we would prefer standard communication capability. we would prefer digital signal input capability. we would prefer advanced low-temperature measurement capability. the equipment is requir,0.8
RFQ731-000042,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-000042,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-000042,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000042,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-000042,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-000042,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-000042,FALSE_NEGATIVE,dynamicGasMaster,NOVALUE,1,,0.0
RFQ731-000042,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-000043,WRONG_VALUE,devCategory,G,F,s: the equipment is required to support liquid flow measurement. the application requires general-purpose configuration. please consider stainless-steel housing as a preferred option. the proposed solution mus,0.98
RFQ731-000043,FALSE_NEGATIVE,explosionApproval,NOVALUE,K,,0.0
RFQ731-000043,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-000043,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000043,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-000043,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-000044,WRONG_VALUE,characteristic,TE,GP,"on interface. if possible, please provide one current input. the application requires one temperature measurement input. if possible, please provide an additional digital signal input. the proposed solut",0.96
RFQ731-000044,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-000044,FALSE_NEGATIVE,explosionApproval,NOVALUE,K,,0.0
RFQ731-000044,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-000044,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000044,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-000044,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP1,,0.0
RFQ731-000044,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-000044,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-000045,WRONG_VALUE,characteristic,VG,WD,"quired binaeropencoll_mp configuration. the proposed solution must provide advanced meter verification. please include pricing, expected delivery lead time, validity of the quotation, and any",0.9
RFQ731-000045,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-000045,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-000045,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000045,FALSE_NEGATIVE,stromSchaltbar,NOVALUE,CS2,,0.0
RFQ731-000045,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-000045,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP4,,0.0
RFQ731-000046,WRONG_VALUE,devCategory,G,F,"ment is required to support flow measurement for liquid service. the application requires general-purpose configuration. the proposed solution must provide stainless-steel enclosure. if possible, please provid",0.98
RFQ731-000046,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-000046,FALSE_NEGATIVE,explosionApproval,NOVALUE,A,,0.0
RFQ731-000046,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-000046,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000046,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP1,,0.0
RFQ731-000046,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-000047,WRONG_VALUE,characteristic,VG,GP,nced measurement capability for demanding applications. the application requires advanced verification functionality. the application requires dynamic gas measurement functionality. where avai,0.9
RFQ731-000047,FALSE_NEGATIVE,explosionApproval,NOVALUE,K,,0.0
RFQ731-000047,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-000047,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000047,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP1,,0.0
RFQ731-000047,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-000047,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-000047,FALSE_NEGATIVE,dynamicGasMaster,NOVALUE,1,,0.0
RFQ731-000047,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-000048,WRONG_VALUE,characteristic,VG,ST,"ailable, we would like an open-collector input capability. we would prefer advanced meter verification. if possible, please provide a customer-specific fluid definition. we require the require",0.9
RFQ731-000048,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-000048,FALSE_NEGATIVE,explosionApproval,NOVALUE,K,,0.0
RFQ731-000048,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-000048,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000048,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-000048,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP1,,0.0
RFQ731-000048,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-000048,FALSE_NEGATIVE,steamApplication,NOVALUE,N,,0.0
RFQ731-000049,WRONG_VALUE,devCategory,G,F,"rements: the application requires liquid flow measurement. where available, we would like general-purpose configuration. please consider stainless-steel housing as a preferred option. the equipment is required",0.98
RFQ731-000049,FALSE_POSITIVE,binaerOpenColl_MP,MP1,NOVALUE,uld benefit from convenient commissioning and diagnostic access. the application requires digital signal input capability. we require enhanced measurement capability for demanding applications. the customer woul,0.8
RFQ731-000049,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-000049,FALSE_NEGATIVE,explosionApproval,NOVALUE,K,,0.0
RFQ731-000049,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-000049,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000049,FALSE_NEGATIVE,dataInterface,NOVALUE,NN,,0.0
RFQ731-000049,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-000049,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-000049,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-000049,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-000050,WRONG_VALUE,characteristic,VG,WD,"eed communication. we would prefer a dedicated current-input channel. we require advanced verification functionality. please include pricing, expected delivery lead time, validity of the quota",0.9
RFQ731-000050,FALSE_NEGATIVE,numberOfChannels,NOVALUE,2,,0.0
RFQ731-000050,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-000050,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000050,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-000050,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-000051,WRONG_VALUE,temperaturEingaenge,TT1,TT2,"possible, please provide the required datainterface configuration. we require additional temperature measurement capability. we require advanced meter verification. please include pricing, expected delivery lead t",0.98
RFQ731-000051,FALSE_NEGATIVE,numberOfChannels,NOVALUE,2,,0.0
RFQ731-000051,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-000051,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000051,FALSE_NEGATIVE,dataInterface,NOVALUE,MT,,0.0
RFQ731-000052,FALSE_POSITIVE,binaerOpenColl_MP,MP1,NOVALUE,"der temperature measurement capability as a preferred option. if possible, please provide digital signal input capability. we would prefer advanced low-temperature measurement capability. the proposed solution m",0.8
RFQ731-000052,FALSE_NEGATIVE,explosionApproval,NOVALUE,A,,0.0
RFQ731-000052,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-000052,FALSE_NEGATIVE,certification,NOVALUE,MN,,0.0
RFQ731-000052,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-000052,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-000052,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-000052,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-000052,FALSE_NEGATIVE,dynamicGasMaster,NOVALUE,1,,0.0
RFQ731-000052,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-000053,WRONG_VALUE,characteristic,TE,GP,ommunication. the equipment is required to support one current input. we would prefer one temperature measurement input. the equipment is required to support an additional digital signal input. if possib,0.96
RFQ731-000053,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-000053,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000053,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-000053,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP1,,0.0
RFQ731-000053,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-000053,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-000053,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-000054,WRONG_VALUE,characteristic,TE,CA,"vide high-speed communication. we require one current input. the application requires one temperature measurement input. we require advanced verification functionality. please include pricing, expected d",0.96
RFQ731-000054,FALSE_NEGATIVE,explosionApproval,NOVALUE,K,,0.0
RFQ731-000054,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-000054,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000054,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-000054,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-000055,WRONG_VALUE,stromSchaltbar,CS1,CS2,"ation documentation. we require standard communication capability. we require an enhanced switchable current-output capability. where available, we would like additional temperature measurement capability.",0.9
RFQ731-000055,WRONG_VALUE,temperaturEingaenge,TT1,TT2,"enhanced switchable current-output capability. where available, we would like additional temperature measurement capability. the application requires the required binaeropencoll_mp configuration. the customer woul",0.98
RFQ731-000055,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-000055,FALSE_NEGATIVE,explosionApproval,NOVALUE,A,,0.0
RFQ731-000055,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-000055,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000055,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP4,,0.0
RFQ731-000055,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-000056,WRONG_VALUE,characteristic,TE,ST,"e, we would like switchable current-output functionality. if possible, please provide one temperature measurement input. we would prefer digital signal input capability. where available, we would like ad",0.96
RFQ731-000056,FALSE_POSITIVE,binaerOpenColl_MP,MP1,NOVALUE,"tionality. if possible, please provide one temperature measurement input. we would prefer digital signal input capability. where available, we would like advanced verification functionality. we would prefer a cu",0.8
RFQ731-000056,FALSE_NEGATIVE,housing,NOVALUE,ST,,0.0
RFQ731-000056,FALSE_NEGATIVE,explosionApproval,NOVALUE,F,,0.0
RFQ731-000056,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-000056,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000056,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-000056,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-000056,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-000056,FALSE_NEGATIVE,steamApplication,NOVALUE,N,,0.0
RFQ731-000057,WRONG_VALUE,characteristic,TE,GP,"erface. where available, we would like a switchable current-output capability. we require temperature measurement capability. where available, we would like a digital open-collector input. please conside",0.96
RFQ731-000057,FALSE_NEGATIVE,explosionApproval,NOVALUE,F,,0.0
RFQ731-000057,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-000057,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000057,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-000057,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-000058,WRONG_VALUE,characteristic,VG,WD,". the proposed solution must provide one current input. the application requires advanced verification functionality. please include pricing, expected delivery lead time, validity of the quota",0.9
RFQ731-000058,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-000058,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-000058,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000058,FALSE_NEGATIVE,dataInterface,NOVALUE,HS,,0.0
RFQ731-000058,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-000058,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-000059,WRONG_VALUE,characteristic,TE,VG,current-output functionality. we would prefer one current input. the application requires temperature measurement capability. the application requires the required binaerdigitalopencoll_mn configuration.,0.96
